Fold,RMSE,MAE,R2
1,2178.8808636866693,1339.87819072554,0.9475172756831521
2,2544.053700972796,1392.30542802175,0.9440124345392824
3,2511.3036594708938,1378.8734129160055,0.9484797817994197
4,2607.4585612690457,1373.3100908934807,0.945942700958117
5,2242.02760313904,1370.26911155657,0.947150481772107
Average,2416.744877707689,1370.9272468226693,0.9466205349504155
