Fold,RMSE,MAE,R2
1,2766.603645029208,1777.5118354814088,0.9184897197973285
2,3186.5167286093465,1845.6580706891618,0.9109916893467254
3,3065.5705816294967,1842.2027018453336,0.9177885787124436
4,3147.227623814552,1830.6049660358985,0.9154611473089879
5,2902.7963154077866,1839.542783718469,0.9154495943632487
Average,3013.742978898078,1827.1040715540544,0.9156361459057468
