Fold,RMSE,MAE,R2
1,2596.2039742048128,1586.0616871473726,0.9237406072685713
2,2961.701475833105,1624.6133060402549,0.918064634654714
3,2828.1196622954453,1618.6836629990541,0.9254445319822461
4,2984.259675833384,1629.417475983628,0.9221423343908084
5,2778.066056762677,1621.8361632481863,0.922906260979235
Average,2829.6701689858846,1616.1224590836991,0.922459673855115
