Fold,RMSE,MAE,R2
1,2492.5314336495635,1604.0095251302666,0.9346989281758659
2,2850.2588919520454,1657.9509536013063,0.9306024627720069
3,2775.555818038284,1653.7830361703755,0.9349699705547225
4,2885.971226933653,1644.6204904396927,0.9318469539678359
5,2572.117098797473,1642.8542003265222,0.9338863825871402
Average,2715.286893874204,1640.6436411336326,0.9332009396115144
