Fold,RMSE,MAE,R2
1,2178.5951408989777,1339.8301629924013,0.9475240846335173
2,2544.0083627730596,1392.3140106725548,0.9440167327983532
3,2511.2912915032784,1378.8590478793085,0.9484806052045593
4,2607.42060258855,1373.2715801331403,0.9459473495180525
5,2241.9321592304564,1370.2625209229257,0.9471513304269069
Average,2416.6495113988644,1370.907464520066,0.9466240205162778
