Fold,RMSE,MAE,R2
1,2457.344502004897,1517.2967292380367,0.9323619410951026
2,2848.4691877437244,1584.7267056764117,0.9268522357033929
3,2708.7112570157706,1562.3799462116576,0.9319938516022346
4,2964.8748438158914,1576.4410748433327,0.9294706780356172
5,2623.468477296178,1578.0271192336995,0.9303687032864832
Average,2720.5736535752926,1563.7743150406277,0.930209481944566
