Fold,RMSE,MAE,R2
1,2528.783350277817,1543.1605805209736,0.9275068416837773
2,2903.959476623234,1583.7843205548998,0.9225518027189357
3,2731.840348296118,1572.2319350012558,0.9291784658634255
4,2908.2878955815904,1591.1921603340243,0.9262487525550352
5,2639.564006913908,1589.0376119735931,0.9263821027867535
Average,2742.4870155385333,1575.8813216769493,0.9263735931215855
