Fold,RMSE,MAE,R2
1,2481.4081082795,1600.8812209089094,0.9348283293925722
2,2832.850590147109,1653.4819284036098,0.930802563509008
3,2768.3776798437916,1652.4692272092302,0.9350885421866183
4,2876.5813872992785,1641.157847038142,0.9320664405204606
5,2565.6294803772985,1641.0954675380626,0.9339989870631115
Average,2704.9694491893956,1637.817138219591,0.933356972534354
