Fold,RMSE,MAE,R2
1,2120.3652649649152,1302.1104818888,0.9495014413076647
2,2445.8903946095475,1347.5189141730743,0.9455729479118719
3,2391.251395050212,1337.9738986943426,0.9500272351105357
4,2507.713374463405,1330.1786653296938,0.9476796460539321
5,2159.4325992824915,1321.6465105370198,0.9495368933979939
Average,2324.9306056741143,1327.885694124586,0.9484636327563996
