Fold,RMSE,MAE,R2
1,2501.655824257844,1606.042899034835,0.9342203432544325
2,2849.878485217,1652.6983472812035,0.9309899234156184
3,2822.676217641081,1660.626221076476,0.9345954001101966
4,2897.776123286579,1643.7671665317232,0.9319408672846121
5,2577.3273934579697,1640.8960439155348,0.9336303306238034
Average,2729.862808772095,1640.8061355679542,0.9330753729377325
