Fold,RMSE,MAE,R2
1,2766.742365666751,1777.532961859351,0.9184854785183175
2,3186.9511384693033,1845.6699516082342,0.9109723112956415
3,3065.5513736504136,1842.208915816916,0.9177765623896078
4,3147.2286994193823,1830.5983465494778,0.9154642479923714
5,2902.8139059641744,1839.5554669231087,0.9154423312999215
Average,3013.8574966340047,1827.1131285514173,0.9156281862991719
