Fold,RMSE,MAE,R2
1,2488.770529503596,1602.6953230028535,0.934836460986137
2,2837.198118747398,1651.5121659362649,0.9310172586972472
3,2779.7975316939032,1654.8241653692014,0.9348358317213904
4,2877.737622089729,1639.460122531795,0.9321524596213446
5,2567.5709103158642,1640.7717008800157,0.934148351951555
Average,2710.2149424700983,1637.8526955440261,0.933398072595535
