Fold,RMSE,MAE,R2
1,2457.195170113691,1517.2399754217715,0.9323624738039973
2,2848.6357284105206,1584.8006366317243,0.9268469798079803
3,2708.648132540843,1562.3174460679436,0.9319950284474278
4,2964.8960352605077,1576.4345628047588,0.9294696171571698
5,2623.7340853473406,1578.1323445966862,0.9303495009331721
Average,2720.6218303345804,1563.7849931045769,0.9302047200299495
