Fold,RMSE,MAE,R2
1,2764.7480333322287,1778.1901162518623,0.9183429768534945
2,3189.1818199073023,1843.8786192883802,0.9114682741658952
3,3043.7215673510395,1841.5477824619595,0.9174486720683017
4,3151.3143952132173,1834.2228203301315,0.9155200621253413
5,2912.646412447826,1843.2216616949488,0.9154883803379302
Average,3012.322445650323,1828.2122000054562,0.9156536731101925
