Fold,RMSE,MAE,R2
1,2176.9723518718415,1338.506445591815,0.9477092449141049
2,2535.7469243816317,1388.4585340915949,0.944290818743024
3,2499.487510600041,1377.7116880467656,0.9486100068378427
4,2603.5330577902864,1370.4333219470693,0.9461835343514254
5,2237.610733765266,1366.54848769833,0.9473586436319157
Average,2410.6701156818135,1368.3316954751149,0.9468304496956625
