Fold,RMSE,MAE,R2
1,2596.0055388432197,1585.9817558784341,0.9237471043708334
2,2960.689819533515,1624.4914595021069,0.9180746382092942
3,2828.169303922281,1618.6812086653915,0.9254426074071523
4,2984.2740503093987,1629.439535487569,0.9221411946220467
5,2783.6017164410687,1621.8985715559702,0.9229033209988403
Average,2830.548085809897,1616.0985062178943,0.9224617731216334
